match_id,round,atleta,minuto,tipo_de_gol,team_id
4882,27,Eduardo Pereira Rodrigues,76,,BRA025
4882,27,Alan Ruiz,30,,BRA025
4881,27,Luciano da Rocha Neves,73,,BRA015
4883,27,Marcelino Júnior Lopes Arruda,57,,BRA020
4883,27,Eduardo da Silva,5,,BRA021
4883,27,Nixon Darlanio Reis Cardoso,90+3,,BRA021
4884,27,Leandro Damião,11,,BRA040
4886,27,Leandro,60,,BRA014
4886,27,Diones,36,,BRA014
4886,27,Diones,76,,BRA014
4886,27,Camilo,89,Penalty,BRA014
4886,27,Leandro,40,,BRA014
4696,9,Wallyson,29,Penalty,BRA009
4698,28,David França Oliveira e Silva,25,,BRA024
4698,28,Erik Nascimento de Lima,53,,BRA024
4698,28,Jackson de Souza,10,,BRA024
4699,28,Hernán Barcos,56,Penalty,BRA025
4699,28,Pablo Mouche,67,,BRA033
4699,28,João Pedro Maturano dos Santos,75,,BRA033
4700,28,Héctor Canteros,57,,BRA021
4700,28,Gabriel Santana,62,,BRA021
4700,28,Dedé,15,Gol Contra,BRA021
4701,28,Tiago Luís Martins,39,,BRA014
4702,28,Valdívia,87,,BRA028
4702,28,Fred,86,,BRA022
4702,28,Alex Raphael Meschini,53,,BRA028
4703,28,Luan Madson Gedeão de Paiva,72,,BRA005
4704,28,Guilherme Augusto Dellatorre,90+1,,BRA003
4704,28,Renato Baruffi,69,,BRA003
4704,28,Guilherme Augusto Dellatorre,50,,BRA003
4706,28,Joílson de Jesus Cardoso,17,,BRA017
4706,28,Rodrigo Souza,23,,BRA017
4706,28,Lucca Borges de Brito,61,,BRA017
4705,28,Diego Souza,41,,BRA043
4705,28,Rithely,1,Gol Contra,BRA045
4705,28,Telmário de Araújo Sacramento,28,,BRA045
4888,29,Rogério Ceni,40,,BRA042
4888,29,Paulo Henrique Ganso,79,,BRA042
4888,29,Fahel,88,,BRA007
4889,29,Fred,85,Penalty,BRA022
4889,29,Wagner Ferreira dos Santos,45+2,,BRA022
4889,29,Lucca Borges de Brito,69,,BRA017
4889,29,Wagner Ferreira dos Santos,50,,BRA022
4889,29,Darío Conca,56,,BRA022
4889,29,Ronaldo Alves,45,,BRA017
4890,29,Douglas Santos,29,,BRA005
4891,29,Cléverson Gabriel Córdova,45+1,Penalty,BRA003
4891,29,Cléverson Gabriel Córdova,17,,BRA003
4891,29,Eduardo da Silva,8,,BRA021
4892,29,Marcos Assis de Santana,73,,BRA020
4892,29,Marcos Assis de Santana,90,,BRA020
4892,29,Marco Antônio Miranda Filho,33,Penalty,BRA020
4892,29,Marcelino Júnior Lopes Arruda,88,,BRA020
4893,29,Paolo Guerrero,4,,BRA015
4893,29,Carlos Gilberto do Nascimento Silva,45+9,,BRA015
4893,29,Nilmar,73,,BRA028
4894,29,Gabriel Barbosa,44,,BRA040
4894,29,Gabriel Barbosa,49,,BRA040
4894,29,Henrique Dourado,89,,BRA033
4894,29,Geuvânio,41,,BRA040
4896,29,Diego Souza,22,,BRA043
4896,29,Wallyson,59,,BRA009
4895,29,Dedé,84,,BRA018
4897,30,Guilherme Oliveira Santos,85,,BRA007
4897,30,Luan Madson Gedeão de Paiva,54,,BRA005
4901,30,Dagoberto Pelentier,90+3,,BRA018
4901,30,Pablo Mouche,89,,BRA033
4898,30,Luciano da Rocha Neves,80,,BRA015
4898,30,Edno,84,,BRA045
4898,30,Fábio Santos,19,,BRA015
4899,30,Gabriel Santana,69,,BRA021
4899,30,Gabriel Santana,90+1,,BRA021
4900,30,Cléverson Gabriel Córdova,78,,BRA003
4902,30,Hernán Barcos,38,Penalty,BRA025
4903,30,Alexsandro de Souza,88,,BRA016
4903,30,Joel Tagueu,29,,BRA016
4905,30,Edson Felipe da Cruz,90+1,,BRA022
4906,30,Esquerdinha,90,,BRA024
4907,31,Marcos Antônio da Silva Gonçalves,36,,BRA018
4907,31,Pablo Felipe Teixeira,90+2,,BRA020
4909,31,Fred,90+2,,BRA022
4909,31,Cleberson Martins de Souza,90+1,,BRA003
4909,31,Wagner Ferreira dos Santos,48,,BRA022
4908,31,Henrique Dourado,26,,BRA033
4908,31,Danilo Gabriel de Andrade,90+1,,BRA015
4910,31,Edno,86,Penalty,BRA045
4910,31,Rodrigo Souza,67,,BRA017
4910,31,Telmário de Araújo Sacramento,63,,BRA045
4910,31,Edno,79,,BRA045
4911,31,Rodrigo Mancha,18,,BRA043
4911,31,Tiago Pagnussat,35,,BRA005
4911,31,Danilo Barcelos,79,,BRA043
4911,31,Jesús Dátolo,48,,BRA005
4911,31,Carlos Júnior,69,,BRA005
4912,31,Leandro,90+1,,BRA014
4912,31,Bruno Uvini,13,,BRA040
4913,31,Leandro Almeida,31,,BRA016
4913,31,Cristian Riveros,85,,BRA025
4914,31,Alan Patrick,10,,BRA028
4914,31,Nilmar,39,,BRA028
4915,31,José Rogério de Oliveira Melo,34,,BRA009
4915,31,Wallyson,67,,BRA009
4915,31,Eduardo da Silva,75,,BRA021
4916,31,Luís Fabiano,6,,BRA042
4916,31,Alan Kardec,59,,BRA042
4916,31,Édson José da Silva,3,,BRA042
4918,32,Richarlyson,45,Gol Contra,BRA025
4917,32,Fred,26,,BRA022
4917,32,Darío Conca,89,,BRA022
4919,32,Elias Mendes Trindade,46,,BRA015
4919,32,Bruno Henrique Corsini,90+5,,BRA015
4919,32,Róbson Michael Signorini,25,,BRA016
4919,32,Alexsandro de Souza,32,,BRA016
4920,32,Gabriel Barbosa,63,,BRA040
4920,32,Charles Aránguiz,25,,BRA028
4920,32,Charles Aránguiz,81,,BRA028
4921,32,Diego Souza,64,Penalty,BRA043
4922,32,Leonardo Renan Simões de Lacerda,90+1,Gol Contra,BRA009
4922,32,Egídio de Araújo Pereira Júnior,16,,BRA018
4922,32,Marcos Antônio da Silva Gonçalves,5,,BRA018
4923,32,Souza,71,,BRA017
4923,32,Édson José da Silva,37,,BRA042
4923,32,Alan Kardec,83,,BRA042
4925,32,Anderson Pico,56,,BRA021
4925,32,Nixon Darlanio Reis Cardoso,61,,BRA021
4925,32,Nixon Darlanio Reis Cardoso,70,,BRA021
4924,32,Paulinho Dias,1,,BRA003
4926,32,Anderson da Silva,36,,BRA033
4927,33,Joel Tagueu,45+1,,BRA016
4928,33,Tiago Pagnussat,39,,BRA005
4928,33,Dodô,65,,BRA005
4929,33,Cléverson Gabriel Córdova,28,,BRA003
4929,33,Cléverson Gabriel Córdova,90+4,,BRA003
4933,33,Mike dos Santos Nenatarvicius,90+2,,BRA043
4933,33,Márcio Rodrigues Araújo,9,,BRA021
4933,33,Nixon Darlanio Reis Cardoso,24,,BRA021
4933,33,Danilo Barcelos,89,,BRA043
4930,33,Kaká,78,,BRA042
4930,33,Kadu,56,,BRA045
4930,33,Luís Fabiano,14,,BRA042
4932,33,Marcos Assis de Santana,63,,BRA020
4931,33,Alan Ruiz,82,,BRA025
4931,33,Luan Guilherme de Jesus Vieira,28,,BRA025
4931,33,Rafael Moura,61,,BRA028
4931,33,Ramiro Moschen Benetti,49,,BRA025
4931,33,Alan Ruiz,76,,BRA025
4935,33,Marcelo Moreno,59,,BRA018
4935,33,Ricardo Goulart,64,,BRA018
4935,33,Willian Gomes de Siqueira,90,,BRA018
4935,33,Lucca Borges de Brito,3,,BRA017
4936,33,Erik Nascimento de Lima,63,,BRA024
4936,33,Erik Nascimento de Lima,70,,BRA024
4936,33,Thiago Henrique Mendes Ribeiro,76,,BRA024
4934,33,Paolo Guerrero,7,,BRA015
4937,35,Paulo Marcos de Jesus Ribeiro,18,,BRA028
4937,35,Luís Fabiano,49,,BRA042
4947,34,Hernán Barcos,38,,BRA025
4947,34,Ramiro Moschen Benetti,66,,BRA025
4947,34,Eduardo Pereira Rodrigues,13,,BRA025
4948,34,Edson Felipe da Cruz,74,,BRA022
4950,34,Diego Souza,54,,BRA043
4951,34,Éverton Cardoso da Silva,58,,BRA021
4951,34,Nixon Darlanio Reis Cardoso,81,,BRA021
4951,34,Joel Tagueu,67,,BRA016
4951,34,Lucas Mugni,18,,BRA021
4951,34,Joel Tagueu,84,,BRA016
4953,34,Paulo Marcos de Jesus Ribeiro,79,,BRA028
4952,34,Ricardo Goulart,53,,BRA018
4949,34,Malcom Filipe Silva de Oliveira,25,,BRA015
4949,34,Renato Augusto,84,,BRA015
4949,34,Kieza,70,,BRA007
4956,34,Dodô,52,,BRA005
4956,34,Jefferson Nogueira,45+1,,BRA020
4954,34,Telmário de Araújo Sacramento,81,,BRA045
4955,34,Rafael Tolói,79,,BRA042
4955,34,Luís Fabiano,22,,BRA042
4939,35,Cleberson Martins de Souza,50,,BRA003
4939,35,Robinho,28,,BRA040
4938,35,França,51,,BRA020
4940,35,Felipe Macedo,45,Gol Contra,BRA015
4941,35,Telmário de Araújo Sacramento,19,,BRA045
4941,35,Luccas Claro,37,,BRA016
4942,35,Guilherme Oliveira Santos,52,,BRA007
4943,35,Luan Madson Gedeão de Paiva,63,,BRA005
4943,35,Dodô,73,,BRA005
4943,35,Diego Tardelli,45,Penalty,BRA005
4943,35,Luan Madson Gedeão de Paiva,25,,BRA005
4944,35,Ananias Elói Castro Monteiro,78,,BRA043
4944,35,Patric Cabral Lalau,90,,BRA043
4945,35,Bruno César Pereira da Silva,47,,BRA014
4945,35,Bruno César Pereira da Silva,84,,BRA014
4945,35,Rafael Lima,86,Gol Contra,BRA022
4945,35,Camilo,66,,BRA014
4945,35,Leandro,71,,BRA014
4946,35,Cristian Riveros,13,,BRA025
4946,35,Ricardo Goulart,66,,BRA018
4946,35,Éverton Ribeiro,76,,BRA018
4957,36,Fabrício dos Santos Silva,90+4,,BRA028
4957,36,Dodô,24,Penalty,BRA005
4957,36,Rafael Moura,21,,BRA028
4958,36,Henrique Almeida,73,,BRA007
4958,36,Renato Baruffi,71,,BRA003
4958,36,Fahel,62,Gol Contra,BRA003
4960,36,Elton Rodrigues Brandão,38,,BRA021
4960,36,Cléber Santana,65,,BRA017
4959,36,Gabriel Boschilia,55,,BRA042
4961,36,Ewerton Páscoa,32,Gol Contra,BRA022
4961,36,Fred,90+2,,BRA022
4961,36,Mike dos Santos Nenatarvicius,11,,BRA043
4961,36,Joelinton Cassio Apolinário de Lira,39,,BRA043
4962,36,Ricardo Goulart,13,,BRA018
4962,36,Éverton Ribeiro,63,,BRA018
4962,36,Samuel,23,,BRA024
4963,36,Pablo Felipe Teixeira,17,,BRA020
4963,36,Pablo Felipe Teixeira,59,,BRA020
4965,36,Leandro,63,,BRA014
4965,36,Leandro,51,,BRA014
4964,36,Paolo Guerrero,83,,BRA015
4966,36,Zé Love,55,,BRA016
4966,36,Joel Tagueu,71,,BRA016
4967,37,Lucca Borges de Brito,68,,BRA017
4967,37,Patric Cabral Lalau,9,,BRA043
4967,37,Ewerton Páscoa,58,,BRA043
4967,37,Lucca Borges de Brito,48,,BRA017
4968,37,Fabrício dos Santos Silva,65,,BRA028
4968,37,Valdívia,79,,BRA028
4968,37,Renato Júnior,38,,BRA033
4968,37,Taiberson Ruan Menezes Nunes,24,,BRA028
4969,37,Éverton Cardoso da Silva,80,,BRA021
4969,37,Kadu,28,Gol Contra,BRA021
4969,37,Nixon Darlanio Reis Cardoso,86,,BRA021
4969,37,Elton Rodrigues Brandão,69,,BRA021
4972,37,Fred,65,Penalty,BRA022
4972,37,Paolo Guerrero,5,,BRA015
4972,37,Fred,71,Penalty,BRA022
4972,37,Danilo Gabriel de Andrade,84,,BRA015
4972,37,Ralf de Souza Teles,40,Gol Contra,BRA022
4972,37,Edson Felipe da Cruz,58,,BRA022
4972,37,Darío Conca,90+2,,BRA022
4973,37,Bruno Rangel,41,,BRA014
4973,37,Hugo Ragelli,72,,BRA018
4971,37,Leandro Damião,48,,BRA040
4971,37,Leandro Damião,90,,BRA040
4970,37,Édson José da Silva,70,,BRA042
4970,37,Marcelino Júnior Lopes Arruda,84,,BRA020
4975,37,Marcelo Cirino da Silva,62,,BRA003
4974,37,Pedro Botelho,90,,BRA005
4974,37,Carlos Emiliano Pereira,6,,BRA016
4974,37,Leandro Almeida,85,,BRA016
4976,37,Rafael Galhardo,32,,BRA007
4977,38,Elias Mendes Trindade,26,,BRA015
4977,38,Fábio Santos,72,,BRA015
4977,38,Róger Guedes,61,,BRA017
4978,38,Pablo Felipe Teixeira,50,,BRA020
4978,38,Rafael Moura,87,,BRA028
4978,38,Wellington do Nascimento Silva,90+5,,BRA028
4984,38,Luiz Antônio de Souza Soares,32,,BRA021
4984,38,Luan Guilherme de Jesus Vieira,58,,BRA025
4986,38,Erik Nascimento de Lima,15,,BRA024
4986,38,Abuda,28,,BRA014
4986,38,Erik Nascimento de Lima,90+1,,BRA024
4986,38,Welinton Júnior,41,,BRA024
4986,38,Bruno Rangel,64,Penalty,BRA014
4986,38,David França Oliveira e Silva,60,,BRA024
4980,38,Thiago Ribeiro,90+4,,BRA040
4981,38,Joelinton Cassio Apolinário de Lira,4,,BRA043
4979,38,Luiz Eduardo Figueiredo,85,,BRA016
4979,38,Keirrison,90+5,,BRA016
4979,38,Henrique Almeida,14,,BRA007
4979,38,Zé Love,35,,BRA016
4979,38,Rômulo José Pacheco da Silva,26,,BRA007
4983,38,Henrique Dourado,19,Penalty,BRA033
4983,38,Ricardo Silva,10,,BRA003
4985,38,Nílton Ferreira Júnior,45,,BRA018
4985,38,Marcelo Moreno,59,,BRA018
4985,38,Fred,34,,BRA022
4987,1,Elicarlos,30,,BRA014
4987,1,Roger Rodrigues da Silva,66,,BRA014
4987,1,Rafhael Lucas,3,,BRA016
4988,1,Vitor Hugo Franchescoli de Souza,82,,BRA033
4988,1,Rafael Marques Mariano,90+5,,BRA033
4988,1,Patric Cabral Lalau,51,,BRA005
4988,1,Jô,86,,BRA005
4989,1,Vinícius,88,,BRA022
4990,1,Renato Cajá,62,,BRA036
4990,1,Yuri Mamute,25,,BRA025
4990,1,Rildo de Andrade Felicissimo,64,,BRA036
4990,1,Yuri Mamute,54,,BRA025
4990,1,Diego Oliveira,90+4,,BRA036
4990,1,Matías Rodríguez,78,,BRA025
4993,1,Ángel Romero,82,,BRA015
4994,1,Renê Rodrigues Martins,68,Gol Contra,BRA020
4994,1,Régis,88,,BRA043
4994,1,Diego Souza,64,Penalty,BRA043
4994,1,Diego Souza,78,Penalty,BRA043
4994,1,Matheus Ferraz Pereira,20,,BRA043
4991,1,Felipe de Oliveira Silva,66,Penalty,BRA003
4991,1,Paulo Marcos de Jesus Ribeiro,69,Gol Contra,BRA003
4991,1,Walter Henrique da Silva,14,,BRA003
4992,1,Luís Fabiano,74,,BRA042
4992,1,Éverton Cardoso da Silva,86,Penalty,BRA021
4992,1,Alexandre Pato,80,,BRA042
4995,1,Robinho,27,,BRA040
4995,1,Marquinhos Santos,64,,BRA006
4997,2,Bruno Henrique,55,,BRA024
4997,2,Bruno Henrique,81,,BRA024
4998,2,Thiago Galhardo,27,,BRA016
4998,2,Frickson Erazo,34,Gol Contra,BRA016
4999,2,Fábio Santos,28,,BRA015
5001,2,Jesús Dátolo,53,,BRA005
5001,2,Fred,89,Penalty,BRA022
5001,2,Luan Madson Gedeão de Paiva,81,,BRA005
5001,2,Jemerson de Jesus Nascimento,7,,BRA005
5001,2,Jemerson de Jesus Nascimento,37,,BRA005
5002,2,José Élber Pimentel da Silva,69,,BRA043
5002,2,Diego Souza,45+2,Penalty,BRA043
5002,2,Héctor Canteros,74,,BRA021
5002,2,Éverton Cardoso da Silva,90+6,,BRA021
5003,2,Geuvânio,45,,BRA040
5006,2,Victor Vinícius Coelho Santos,63,,BRA028
5005,2,Renato Cajá,14,,BRA036
5008,3,Nilmar,45+1,,BRA028
5008,3,Lucas Santos Siqueira,81,,BRA044
5007,3,Matheus Dória Macedo,11,,BRA042
5007,3,Michel Bastos,58,,BRA042
5007,3,Alexandre Pato,86,,BRA042
5009,3,Braian Rodríguez,78,,BRA025
5010,3,Victor Ramos,76,Gol Contra,BRA024
5011,3,Apodi,21,,BRA014
5012,3,Douglas Coutinho,40,,BRA003
5014,3,Hugo da Silva Cabral,47,,BRA006
5014,3,Hugo da Silva Cabral,62,,BRA006
5014,3,Gabriel Santana,51,,BRA021
5015,3,Biro-Biro,85,,BRA036
5015,3,Charles Fernando Basílio da Silva,82,,BRA018
5016,3,Neto,29,,BRA043
5017,4,Renato Cajá,90+3,,BRA036
5017,4,José Gildeixon Clemente de Paiva,89,,BRA014
5017,4,Tiago dos Santos Alves,6,,BRA036
5017,4,Biro-Biro,48,,BRA036
5018,4,Roberto César Zardin Rodrigues,79,,BRA006
5018,4,Paulinho Moccelin,50,,BRA016
5018,4,Anderson Lopes,1,,BRA006
5019,4,Rafael Costa,65,,BRA030
5019,4,Nikão,30,,BRA003
5019,4,Douglas Coutinho,33,,BRA003
5020,4,Robinho,43,,BRA040
5020,4,Werley Ananias da Silva,70,,BRA040
5020,4,Joelinton Cassio Apolinário de Lira,51,,BRA043
5020,4,Samuel Xavier,90+3,,BRA043
5022,4,Jesús Dátolo,20,,BRA005
5022,4,Thiago Ribeiro,12,,BRA005
5022,4,Thiago Ribeiro,44,,BRA005
5021,4,Rodrigo Vasconcelos Oliveira,52,,BRA024
5021,4,Giuliano Victor de Paula,36,,BRA025
5023,4,Rafael Marques Mariano,25,,BRA033
5023,4,Zé Roberto,45+2,,BRA033
5025,4,Eduardo da Silva,86,,BRA021
5025,4,Fred,46,,BRA022
5025,4,Fred,8,Penalty,BRA022
5025,4,Marcos Rogério Ricci Lopes,33,Gol Contra,BRA022
5025,4,Alecsandro,37,,BRA021
5026,4,Henrique Pacheco Lima,41,,BRA018
5026,4,Marcos Roberto da Silva Barbosa,36,,BRA020
5026,4,Carlos Alberto Gomes de Jesus,50,,BRA020
5027,5,Nikão,20,,BRA003
5028,5,Borges,78,,BRA036
5028,5,Diego Oliveira,1,,BRA036
5028,5,Tiago dos Santos Alves,39,,BRA036
5029,5,Ananias Elói Castro Monteiro,11,,BRA014
5029,5,Bruno César Pereira da Silva,29,,BRA014
5030,5,Paulo Miranda,50,,BRA042
5030,5,Ricardo Oliveira,45+1,,BRA040
5030,5,Ricardo Oliveira,47,,BRA040
5030,5,Michel Bastos,33,,BRA042
5030,5,Rogério Ceni,85,Penalty,BRA042
5033,5,Giuliano Victor de Paula,3,,BRA025
5033,5,Marcelo Oliveira Ferreira,4,,BRA025
5033,5,Luan Guilherme de Jesus Vieira,39,,BRA025
5033,5,Stiven Mendoza,23,,BRA015
5032,5,Antonio Carlos Capocasali,24,Gol Contra,BRA005
5032,5,André Lima,74,,BRA006
5032,5,Carlos Júnior,13,,BRA005
5032,5,Carlos Júnior,77,,BRA005
5032,5,Lucas Pratto,68,,BRA005
5031,5,Manoel Messias Silva Carvalho,78,,BRA018
5034,5,Vinícius,30,,BRA022
5034,5,Marcos Júnior,88,,BRA022
5035,5,Maikon Leite,90+3,,BRA043
5036,5,Rafael Moura,76,,BRA028
5036,5,Vitor Hugo Franchescoli de Souza,64,,BRA033
5038,6,Gabriel Santana,65,,BRA021
5037,6,Jemerson de Jesus Nascimento,45+2,Gol Contra,BRA018
5037,6,Luan Madson Gedeão de Paiva,13,,BRA005
5037,6,Gabriel Xavier,46,,BRA018
5037,6,Marcos Antônio da Silva Gonçalves,72,,BRA018
5039,6,Ricardo Oliveira,61,Penalty,BRA040
5039,6,Geuvânio,23,,BRA040
5039,6,Felipe Azevedo,53,,BRA036
5039,6,Renato Cajá,72,,BRA036
5041,6,Jadson,31,,BRA015
5040,6,Ytalo José dos Santos,90+2,,BRA003
5040,6,Nikão,60,Penalty,BRA003
5042,6,Luís Fabiano,27,,BRA042
5042,6,Rogério Ceni,56,Penalty,BRA042
5043,6,Nilmar,36,,BRA028
5043,6,Victor Vinícius Coelho Santos,26,,BRA028
5045,6,Rômulo,90+4,,BRA006
5044,6,Carlos Alberto Gomes de Jesus,8,,BRA020
5044,6,Thiago Santos Santana,62,,BRA020
5044,6,Gabriel Girotto Franco,11,,BRA033
5047,7,Jesús Dátolo,43,,BRA005
5047,7,Werley Ananias da Silva,28,Gol Contra,BRA005
5047,7,Ricardo Oliveira,19,,BRA040
5047,7,Gabriel Barbosa,54,,BRA040
5050,7,Nilmar,41,,BRA028
5050,7,Jadson,51,,BRA015
5050,7,Vágner Love,67,,BRA015
5049,7,Josef de Souza Dias,6,,BRA042
5048,7,Eduardo da Silva,39,,BRA021
5051,7,Maikon Leite,16,,BRA043
5051,7,Maikon Leite,39,,BRA043
5051,7,Marcelinho Paraíba,79,,BRA030
5052,7,Rodrigo Baldasso da Costa,88,,BRA044
5052,7,Leandro Damião,38,,BRA018
5052,7,Leandro Damião,74,,BRA018
5052,7,Charles Fernando Basílio da Silva,58,,BRA018
5055,7,Jean Raphael Vanderlei Moreira,17,,BRA022
5055,7,Rafael Marques Mariano,45+2,,BRA033
5055,7,Jonatan Cristaldo,90+1,,BRA033
5054,7,Anderson Lopes,36,,BRA006
5054,7,Marcos Roberto da Silva Barbosa,15,,BRA020
5056,7,Giuliano Victor de Paula,33,,BRA025
5056,7,Luiz Rhodolfo Dini Gaioto,71,,BRA025
5056,7,Hernani Azevedo Junior,52,,BRA003
5058,8,André Felipe Ribeiro de Souza,20,,BRA043
5058,8,Wendel Geraldo Maurício e Silva,81,,BRA043
5058,8,Duvier Riascos,42,,BRA044
5059,8,Samir,22,Gol Contra,BRA005
5059,8,Lucas Pratto,41,,BRA005
5060,8,Ricardo Oliveira,10,,BRA040
5061,8,Maicon,55,,BRA025
5062,8,Camilo,36,,BRA014
5063,8,Everton Kempes dos Santos Gonçalves,45+1,,BRA030
5063,8,Wesley,26,,BRA024
5063,8,Everton Kempes dos Santos Gonçalves,35,,BRA030
5065,8,Josef de Souza Dias,55,,BRA042
5065,8,André Lima,89,,BRA006
5064,8,Wellington Paulista,19,,BRA016
5064,8,Ruy Franco de Almeida Junior,77,,BRA016
5064,8,Walter Henrique da Silva,25,,BRA003
5064,8,Edigar Junio,82,,BRA003
5066,8,Wellington do Nascimento Silva,55,,BRA022
5066,8,Vinícius,90+5,,BRA022
5067,9,Pedro Rocha Neves,1,,BRA025
5067,9,Luan Guilherme de Jesus Vieira,10,,BRA025
5067,9,Anderson Lopes,56,Penalty,BRA006
5068,9,Bruno Rangel,88,,BRA014
5068,9,Rithely,29,,BRA043
5069,9,Jadson,65,Penalty,BRA015
5069,9,Vágner Love,55,,BRA015
5069,9,Thiago Santos Santana,73,,BRA020
5070,9,Leonardo Silva,34,,BRA005
5071,9,Jonatan Cristaldo,72,,BRA033
5071,9,Leandro,32,,BRA033
5071,9,Victor Ramos,41,,BRA033
5071,9,Rafael Marques Mariano,58,,BRA033
5072,9,Erik Nascimento de Lima,34,,BRA024
5072,9,Wagner Ferreira dos Santos,53,,BRA022
5072,9,Edson Felipe da Cruz,62,,BRA022
5073,9,Renato Cajá,30,,BRA036
5073,9,Felipe Azevedo,70,,BRA036
5073,9,Nikão,28,,BRA003
5074,9,Rafhael Lucas,62,,BRA016
5075,9,Duvier Riascos,16,,BRA044
5076,9,Valdívia,77,,BRA028
5077,10,André Felipe Ribeiro de Souza,10,Penalty,BRA043
5077,10,André Felipe Ribeiro de Souza,36,,BRA043
5077,10,Jonathan Marlone,30,,BRA043
5078,10,Emanuel Biancucchi,69,,BRA044
5079,10,Egídio de Araújo Pereira Júnior,28,,BRA033
5079,10,Jonatan Cristaldo,70,,BRA033
5080,10,Thiago Ribeiro,67,,BRA005
5080,10,Thiago Ribeiro,45,,BRA005
5082,10,Douglas dos Santos,69,Penalty,BRA025
5081,10,Emerson Sheik,55,,BRA021
5083,10,Ricardo Centurión,72,,BRA042
5083,10,Gustavo Schiavolin,36,,BRA003
5083,10,Marcos Guilherme,58,,BRA003
5085,10,Clayton da Silveira da Silva,34,,BRA020
5085,10,Paulo Roberto da Silva,80,,BRA020
5085,10,Felipe Menezes,47,,BRA024
5085,10,Thiago Santos Santana,24,,BRA020
5084,10,Jadson,41,,BRA015
5084,10,Vágner Love,90+6,,BRA015
5086,10,Lucas Gomes,80,,BRA022
5086,10,Ricardo Oliveira,54,,BRA040
5086,10,Fred,40,,BRA022
5089,11,Mário Sérgio Santos Costa,73,,BRA018
5089,11,Giorgian De Arrascaeta,41,,BRA018
5088,11,Hélio Hermito Zampier Neto,75,,BRA014
5090,11,Samuel Xavier,40,Gol Contra,BRA006
5090,11,Renan Martins Pereira,38,,BRA006
5090,11,Diego Souza,21,,BRA043
5090,11,André Felipe Ribeiro de Souza,90+3,Penalty,BRA043
5093,11,Pedro Rocha Neves,4,,BRA025
5093,11,Rafael Galhardo,49,,BRA025
5093,11,Yuri Mamute,81,,BRA025
5093,11,Ricardo Oliveira,65,,BRA040
5094,11,Eduardo Pereira Rodrigues,40,,BRA033
5094,11,Eduardo Pereira Rodrigues,9,,BRA033
5095,11,Alan Patrick,47,,BRA021
5095,11,Ricardo de Souza Silva,61,,BRA020
5095,11,Fabinho,90+3,,BRA020
5096,11,Lisandro López,86,,BRA028
5096,11,Maicosuel,59,,BRA005
5096,11,Maicosuel,77,,BRA005
5096,11,Thiago Ribeiro,79,,BRA005
5098,12,Felipe Menezes,48,Penalty,BRA024
5098,12,Felipe Menezes,59,,BRA024
5098,12,Ricardo Oliveira,90,Penalty,BRA040
5098,12,Fred,52,,BRA024
5098,12,Carlos Eduardo Ferreira de Souza,62,,BRA024
5097,12,Bruno Rangel,77,,BRA014
5101,12,Jonatan Cristaldo,89,,BRA033
5101,12,Rafael Marques Mariano,8,,BRA033
5101,12,Lucas Rios Marques,65,,BRA033
5100,12,Everton Kempes dos Santos Gonçalves,12,,BRA030
5100,12,Everton Kempes dos Santos Gonçalves,61,,BRA030
5102,12,Lucas Pratto,47,,BRA005
5102,12,Giovanni Augusto,54,,BRA005
5102,12,Matheus Ferraz Pereira,50,,BRA043
5103,12,Ernando Rodrigues Lopes,90+3,,BRA028
5103,12,Paolo Guerrero,11,,BRA021
5103,12,Éverton Cardoso da Silva,66,,BRA021
5104,12,Michel Bastos,18,,BRA042
5104,12,Wesley Lopes Beltrame,49,,BRA042
5104,12,Gabriel Boschilia,90+3,,BRA042
5104,12,Alexandre Pato,13,,BRA042
5105,12,Jadson,77,,BRA015
5105,12,Elias Mendes Trindade,34,,BRA015
5106,12,Gustavo Scarpa,74,,BRA022
5107,13,Gabriel Barbosa,63,,BRA040
5107,13,David Braz,31,,BRA040
5107,13,Lucas Rafael Araújo Lima,46,,BRA040
5108,13,Anderson Salles,60,Gol Contra,BRA025
5108,13,Pedro Rocha Neves,81,,BRA025
5109,13,Thiago Ribeiro,28,,BRA005
5109,13,Giovanni Augusto,88,,BRA005
5110,13,Ricardo Centurión,15,,BRA042
5110,13,Alexandre Pato,45+1,,BRA042
5110,13,Alexandre Pato,90+1,,BRA042
5110,13,Marcos Aurélio de Oliveira Lima,60,,BRA016
5112,13,Elias Mendes Trindade,26,,BRA015
5112,13,Uendel Pereira Gonçalves,45+4,,BRA015
5112,13,Jadson,63,,BRA015
5111,13,Réver,33,,BRA028
5111,13,Victor Vinícius Coelho Santos,45,Penalty,BRA028
5113,13,Sidcley Ferreira Pereira,69,,BRA003
5113,13,Gustavo Scarpa,52,,BRA022
5113,13,Fred,90+3,,BRA022
5114,13,Joel Tagueu,38,,BRA018
5115,13,Matheus Ferraz Pereira,22,,BRA043
5115,13,André Felipe Ribeiro de Souza,90,,BRA043
5115,13,Leandro,44,,BRA033
5115,13,Leandro,59,,BRA033
5116,13,Emerson dos Santos da Silva,10,,BRA006
5116,13,William Júnior Salles de Lima Souza,19,,BRA006
5116,13,Bruno Rangel,48,,BRA014
5117,14,Eduardo Sasha,88,,BRA028
5117,14,Felipe Menezes,80,Penalty,BRA024
5117,14,Eduardo,58,,BRA028
5118,14,Paolo Guerrero,41,,BRA021
